rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1.0,"Absurd movie, horrible acting","**Spoilers** This was just so ridiculous. So we get it, some people would do anything to protect their children. But this child is a messed up little girl. Not only do they not confess to the police regarding what they thought was the death of a child, they try to set her father up and then end up killing him. As he begs for his life, they just stand there and watch him die and they don’t show any remorse. Once they find out it was all a “joke” they seriously don't act that upset towards their freak of a daughter. This was just such a waste of so many things, including my time!",[],B08DX1WFWK,B08DX1WFWK,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1602657765478,14,True
5.0,I LOVE Madea,"I don't think there is a movie that makes me laugh as much as this one has, not in a long time anyway. I enjoy most of Tyler Perry's movies. There is so much comedy but also so much truth to them when it comes to showing family disfunction. I love how Madea took care of everything in this one, she put everyone in their place, got the couples to work out their issues. The ending was funny, I think Perry nailed it with how follks behave on that show.",[],B005LTHT72,B005LTHT72,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1602395728479,0,False
2.0,Pretty bad acting,"I wanted to like this movie but the acting was pretty bad. Also, the graffics when they were driving were HORRIBLE. It totally distracted me from listening to what was being said. I'm usually a sucker for these sappy, Christmas movies but this one just didn't cut it for me.",[],B07R6YJMW5,B07R6YJMW5,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601945070933,0,True
5.0,It was good,"Many people who left a one star review of this movie obviously didn't even watch it and this is not the type of movie you can tell what the rest of the movie will give you just by watching the first hand full of minutes. **Spoilers** Yes the whole Samuel L. Jackson thing was strange, but after you get past that, it gets better. And if you watch it you’ll see how they dress up as Pulp Fiction characters and they watch Pulp Fiction in the movie, maybe if you don’t get this movie, you wouldn’t get that because you certainly wouldn’t appreciate Tarantino movies if you find so much fault with Life Itself. That being said, this movie moves through the lives of many people who are connected. There is a lot of death but death is part of life and I guess I focused more on the living and loving part. The love story of Sergio and Isabel is beautiful but somewhat tragic, he felt he couldn’t give her or his son what they needed so he left. It was sad that he gave his son his dream vacation by taking him to New York but they met with tragedy that forever changed them. I think none of them could ever get over what happened there, they moved on in their own way but how do you fully come back from something like that? Listening to Isabel tell Rigo goodbye was one of the most beautiful things I've heard. Everything she says to him is the truth, we live on in others and when we die, we are still here, in them. It was very touching and when she hugged him but it showed him as a little boy, I could relate. She will forever be his mother, even if she is not there is person and he will always be her child, that doesn’t change, even when we die.",[],B07FCSYS8G,B07FCSYS8G,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601681528462,2,True
2.0,Boring and uneventful,"I was excited for this movie, lots of actors that I usually enjoy. But it was just so boring and the acting just wasn’t good. The whole idea of this movie was cute and could have been a lot better but it just wasn’t delivered in a manner that held my attention.",[],B07HFL11VJ,B07HFL11VJ,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601680279908,0,True
5.0,Nice Christmas movie,"I liked this movie. It is innocent and it shows what the kindness of strangers can bring. The Montgomery family is like a lot of families, they are not happy but the Tucker family shows them what it means to love each other. I figured out what the secret was when the Tucker boy was talking to the little girl about not making promises he coulnd't keep. And the Tucker daughter had a sadness about her. But it was a neat way to show that forgiveness and love can go a long way and how important our loved ones are.",[],B018JG8FX0,B018JG8FX0,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601656354433,4,True
1.0,No way,"So I watched a handful of minutes of this show and just couldn't. The acting was horrible! And do they think by playing cute music it's going to make it any better? I hate when these cheesy movies do that, it just makes it even more unlikeable.",[],B07YSZKB62,B07YSZKB62,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601569603128,0,True
5.0,I'm a sucker for these sappy movies,"I like any movie Hilarie Burton is in, I really like her. This movie is like most  Hallmark movies and they are my guilty pleasure. I liked seeing all the food in the movie and love how the characters come together. I've watched this movie several times and I am sure I'll watch it several more. I like movies that have happy endings and Hallmark certainly is the place to go for that.",[],B07FN83ZK1,B07FN83ZK1,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601517601603,0,True
5.0,Will always be a favorite,"I loved this movie when I was a kid and I still love it now. It's one of those movies that I can sit and watch and find enjoyment out of it each and every time. I like all of the actors in it and it holds up after all these years. I was the same age as the boys when I first saw it. I am sure many of the people who left 1 star reviews of this movie would gasp at that. But I was mature enough to get it, I feel it's a coming of age movie and maybe kids today are just too fragile to get it, not sure but it certainly doesn't deserve a 1 star review.  That being said, all the boys did a fine job acting in it. I was in a group of 4 girls that reminded me of the four boys in the movie. We all came from somewhat different families but yet were best friends. I kept in touch with a couple of them throughout school but just like in the movie, you grow apart and that is just life. I always tried to figure out who out of all of us could relate the most to the boys in the movie, I found myself doing it again as I sat and watched it as an adult. In my opinion the best adapted Stephen King story.",[],B008Y7IUBM,B008Y7IUBM,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601510156882,3,True
5.0,Love Jane Goodall,I love anything to do with Jane Goodall. She is a wonderful person who has devoted her life to a very important cause. I like listening to her talk and to hear her point of view of what our climate is doing at this time. She is truly one of the most inspiring people of our time!,[],B087NBS416,B087NBS416,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601508960441,0,False
1.0,Turned it off after a few of minutes,"I should have known that this was a bad movie when there is nearly as many 1 star reviews as 5. Also when within the first few minutes of a movie there is a scene with the woman standing in her bra and underwear and the camera is placed looking down her breasts but yet the man next to her is fully clothed  I can tell it's probably going to be something that I wouldn't enjoy becuase I like movies that actually make you think and have some depth. It felt like the beginning of a cheap porno and maybe from some of the reviews I'm now reading, that analogy isn't too far off!",[],B07N9KV8BX,B07N9KV8BX,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601507333293,2,True
4.0,Love this holiday movie,"I really like the whole cast. Anything with Diane Keaton is always a favorite for me. Anyway, this movieI is good enough. I don't think most sitting down to watch this is going to expect an Oscar worthy plot or anything, it's just a decent Christmas time movie. It shows the flaws of each of the family members as they work through some of their issues with being home for the holidays.",[],B085GL1T2R,B085GL1T2R,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601503056942,1,True
1.0,Horrible,"What is the point of a movie starting like this? Is it supposed to hook you in? I have no idea how this movie has the reviews it has. I couldn't stand the opening scene, as I continued to watch, I really couldn't waste my time. The main actress is ridiculous and this type of movie is a struggle to get through.",[],B07ZS3C4BP,B07ZS3C4BP,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601502831941,0,True
1.0,Pretty bad,"So how many times is this movie going to be done? We've all seen it, college friends, reunite for an event. All their troubles of the past come out and so on and so on. None of them have really changed, they continue to be who they always were and that is it. Nothing really happens. This wasn't funny, it was romantic and it wasn't good!",[],B08FF98J5B,B08FF98J5B,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601502199347,7,True
5.0,Great story,"I loved this movie! All of the actors did a great job and it left me feeling good. I think there needs to be more movies like this. It was relateable, wasn't full of foul language but not too wholesome that it only appeals to a certain group. There are many people who find themselves starting their own lives after they've raised their family and it's hard and scary but this movie shows how you can find new friends and find true happiness, life doesn't always go how we plan it.",[],B07F45KGN3,B07F45KGN3,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601485733478,0,True
1.0,No way,"I love Christmas movies and I've found myself watching a lot of them even though it's only September. I've watched some pretty cheesy ones but this one was just awful from the get go! The very beginning was annoying and then the opening scene with the main character told me what I needed to know. I know this is really petty but her voice was horrible and her acting was just as bad. I couldn't handle this movie after seeing what it was going to be about, it was clear it wasn't worth wasting any more time on so I turned it off.",[],B07R9678F7,B07R9678F7,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1601063166439,0,True
5.0,I liked it,"This kept being recommended for me to watch on Prime so I finally took the time to watch it. I'm glad I did. I really liked each actor. I can relate to Lily with her struggles with loss. It's hard to process, especially the loss of such a beloved pet, they love us unlike other humans so when they die, it can be much harder to work through. I love how sweet and open the niece is, she was what I think Lily needed at the time of her mourning. This is a lower budget film so the acting and the filming might not be what a lot of people expect but I don't think it neede to be to get the point across.",[],B088GLWX9S,B088GLWX9S,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1600874989039,0,True
1.0,This was horrible,"What a horrible movie. What's the point in movies like this? All it is, is watching people talk back and forth about nothing. There’s no chemistry between any of the characters and like you’re supposed to care about these people who the creator spent no time in developing. I should’ve known by how stupid the first scene was, it went on way too long, just like every other scene in this lame movie. I’m ashamed to admit I watched for 40 minutes before turning it off!",[],B01MRK7FWF,B01MRK7FWF,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1600460775076,0,True
4.0,Good show,"This show is good, I enjoy seeing the end result. Some say that Ben is starting to act like Chip Gaines, I don't think he's near as bad. I think it's clear Ben is a kind and generous person. He always thinks of something nice to make for the homeowners and he puts his heart into it. I'm starting to not like Erin as much. She reminds us how Ben didn't have the same upbrining as her and we get it, she had a great upbringing and she can call the little town she is helping make better home, we get it. But home is where you make it and we cannot help where we come from. I've just noticed a few times she's made little comments and it gets on my nerves. That being said, they have their own way of doing things, I like that Erin seems to do things in a way that most of us could possibly afford. I look forward to seeing the coming seasons and seeing how much they grow with the show.",[],B08417BK5F,B08417BK5F,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1599854393899,1,True
3.0,Good content but....,"This is a decent documentary. It's about a young man named Welles Remy Crowther, he was an equities trader who worked in the South Tower at WTC.  It’s very sad and it shows how unbelievably heart wrenching 9/11 was. Welles was a hero! In the short time he was on this earth he lived a life that most of us could only strive for. He was giving, and seemed to make a lot of those who knew him happy. He rescued so many grateful people that horrible day. It seems that Welles could have gotten out to safety and could still be alive today, but gallantly went back, up and down the staircases numerous times to lead people to the stairwells. Like I said, he was a hero!<br /><br />Now not to be too petty; this documentary had good content but for me it was ruined by having Gwenyth Paltrow narrate it. She did a horrible job and kind of ruined it for me and it was all I could do to make it through it in its entirety. But that being said, I will never look at a red bandana without thinking of Welles and what he did that Tuesday morning.",[],B08113WVBS,B08113WVBS,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1599850162076,3,True
3.0,This season ruined it,"This started out as a good, solid show. It showed how horrible children are treated who are in the system. It showed how people can learn to be more tolerant of a lot of things and just more accepting in general. But as it goes from season to season it gets more and more far fetched. Season 4 is really hard to watch. While there are still a lot of important issues that they attempt to cover, it gets old how out there it is.<br /><br />As soon as he's in the picture, everyone treats Robert horribly and that continues throughout this season and into season 5. Robert is Callie's biological father with money, there is no judge that would not have given him custody the minute it was learned that he existed, Jude or no Jude.  The way Stef and Lena treat him is horrible and it gets old to watch that. Rita is the only one who acted logically regarding Robert.<br /><br />And how many times is Callie really going to mess up and end up in juvie, or back at GU or in prison? Come on now. And Mariana is a spoiled brat who actually comes across as kind of a horrible person. Brandon is no longer a likable guy and Jude is just annoying with his boyfriend and how they are laughing and acting like idiots being high all the time. And I can't even on Jesus. I was hoping this show would keep up with what it started with, I know drama shows like this can change a lot and become unbelievable, I was just hoping due to how strong this one started, it would keep it up. And it is also no longer on so I guess none of this matters anyway.",[],B01HCKHF4E,B01HCKHF4E,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1595873484759,1,False
1.0,Totally different show at the end,They changed way too much pertaining to the characters. It'd be understandable if this was something they did more of throughout the whole series but for them to change all the characters the way they did for season 7 is just horrible writing.,[],B00BS4MQ0O,B00BS4MQ0O,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1593320894161,0,False
5.0,One of my favorites,La Bamba is a classic for me. I watched it a ton of times as a kid and I still enjoy it as an adult. Lou Diamond Philips did a great job of portraying Richard Valenzuela. I also feel that Luis Valdez did a great job directing it. They did a great job of capturing the time and era of the late 50's. It's heart breaking that a beautiful life was cut so short and you can feel that pain for real.,[],B008Y6T2ME,B008Y6T2ME,AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,1591629906528,0,True
